"시도별","지출목적별",2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06
"전국","0 총지수",100.09,100.16,99.94,99.50,99.44,99.71,99.63,100.19,100.74,100.18,100.09,100.33,101.04,101.58,101.84,101.98,102.05,102.05,102.26,102.75,103.17,103.35,103.87,104.04,104.69,105.30,106.06,106.85,107.56,108.22
"전국","01 식료품 및 비주류음료",97.16,96.66,98.06,97.65,98.45,98.68,99.15,101.80,104.79,104.85,101.24,101.51,103.39,105.69,105.84,105.35,105.16,104.56,104.75,106.20,107.87,106.72,107.25,107.85,109.10,109.49,109.38,110.16,111.49,111.40
"전국","01.1 식료품",96.98,96.50,97.97,97.49,98.34,98.59,99.09,101.91,105.12,105.16,101.25,101.60,103.55,106.05,106.16,105.67,105.46,104.82,104.98,106.54,108.31,107.02,107.50,108.09,109.41,109.67,109.52,110.23,111.69,111.56
"전국","01.2 비주류 음료",99.67,98.98,99.40,99.89,99.87,99.90,100.04,100.28,100.14,100.54,101.00,100.27,101.13,100.69,101.41,100.75,100.96,100.98,101.44,101.35,101.73,102.61,103.74,104.50,104.76,106.96,107.39,109.14,108.68,109.29
"전국","02.1 주류",100.44,100.50,99.60,99.56,99.88,99.88,99.96,99.95,100.22,100.36,99.95,99.69,100.42,100.54,99.66,101.00,101.12,101.37,101.48,101.72,101.94,101.72,101.47,101.04,101.78,102.99,105.95,107.44,107.95,107.87
"전국","11.1 음식 서비스",99.63,99.67,99.62,99.69,99.84,99.95,99.98,100.02,100.26,100.47,100.34,100.54,100.90,101.16,101.64,102.12,102.26,102.50,102.78,103.09,103.51,103.91,104.48,105.38,106.40,107.39,108.34,108.85,109.81,110.67
